2018-19,3619,  NA,Cooperative Ed Serv Agcy 01,Milwaukee,58.4,Meets Few Expectations,K3,12.0,,75431.0,0.005,0.073,0.515,0.272,0.001,0.105,0.029,0.197,0.829,0.119,0.042,0.055,32.4,17.8,14.6,64.1,34.9,29.2,63.9,17.9,17.9,15.0,13.1,28.1,67.7,27.4,34.3,3.3,2.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: -5,Goal not met: -5,Goal met: no deduction,0.924,0.914,0.927,0.918,Lowest Subgroup Rate: SwD,0.876,0.867,0.881,0.872,0.05,0.45,0.25,0.25,0.25,0.502,0.149,0.424,0.198,0.425,0.137,0.405,0.2,0.434,0.143,0.405,0.192,0.423,0.148,0.418,0.184,0.406,0.148,0.41,,,,,,,K-12,1,,Milwaukee,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,4018,  NA,Cooperative Ed Serv Agcy 01,Oak Creek-Franklin Joint,77.5,Exceeds Expectations,K4,12.0,,6604.0,0.005,0.078,0.041,0.139,0.002,0.705,0.031,0.1,0.265,0.08,0.002,0.041,70.5,35.4,35.1,61.3,30.2,31.1,85.7,17.8,17.9,25.0,25.0,50.0,90.3,38.8,37.5,7.2,6.8,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.989,0.991,0.991,0.992,Lowest Subgroup Rate: SwD,0.974,0.971,0.977,0.971,0.307,0.193,0.25,0.25,0.549,0.502,0.486,0.424,0.487,0.425,0.48,0.405,0.507,0.434,0.473,0.405,0.487,0.423,0.5,0.418,0.483,0.406,0.496,0.41,,,,,,,K-12,1,,Oak Creek,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,5026,  NA,Cooperative Ed Serv Agcy 01,Saint Francis,72.4,Meets Expectations,K4,12.0,,1123.0,0.011,0.031,0.08,0.261,0.0,0.568,0.049,0.15,0.446,0.052,0.003,0.036,56.0,29.4,26.6,65.1,30.2,34.9,78.4,20.4,19.4,20.0,18.6,38.6,87.7,36.7,36.9,8.2,5.9,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.988,0.989,0.988,0.99,Lowest Subgroup Rate: Two or More,0.971,0.966,0.971,0.966,0.186,0.314,0.25,0.25,0.401,0.502,0.329,0.424,0.305,0.425,0.32,0.405,0.386,0.434,0.317,0.405,0.365,0.423,0.341,0.418,0.341,0.406,0.35,0.41,,,,,,,K-12,1,,Saint Francis,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,5355,  NA,Cooperative Ed Serv Agcy 01,Shorewood,83.8,Significantly Exceeds Expectations,K4,12.0,,2036.0,0.002,0.097,0.11,0.076,0.0,0.674,0.042,0.12,0.152,0.057,0.0,0.016,83.2,41.4,41.8,73.6,36.8,36.8,81.4,19.8,20.5,21.4,19.7,41.1,91.8,37.9,38.3,8.3,7.3,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.963,0.962,0.965,0.964,Lowest Subgroup Rate: SwD,0.887,0.926,0.886,0.929,0.382,0.118,0.25,0.25,0.621,0.502,0.595,0.424,0.605,0.425,0.572,0.405,0.615,0.434,0.621,0.405,0.632,0.423,0.632,0.418,0.592,0.406,0.589,0.41,,,,,,,K-12,1,,Shorewood,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,5439,  NA,Cooperative Ed Serv Agcy 01,South Milwaukee,71.6,Meets Expectations,K4,12.0,,3062.0,0.008,0.014,0.063,0.22,0.0,0.658,0.037,0.148,0.536,0.055,0.002,0.048,54.9,26.5,28.4,62.2,27.3,34.9,81,17.1,18.0,20.9,25.0,45.9,84.6,37.5,36.8,5.5,4.8,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.972,0.968,0.968,0.97,Lowest Subgroup Rate: Two or More,0.935,0.922,0.883,0.913,0.126,0.374,0.25,0.25,0.408,0.502,0.368,0.424,0.322,0.425,0.323,0.405,0.327,0.434,0.35,0.405,0.326,0.423,0.365,0.418,0.316,0.406,0.373,0.41,,,,,,,K-12,1,,South Milwaukee,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,6244,  NA,Cooperative Ed Serv Agcy 01,Wauwatosa,79.7,Exceeds Expectations,K4,12.0,,7059.0,0.002,0.044,0.169,0.072,0.0,0.637,0.075,0.124,0.243,0.016,0.004,0.018,76.7,38.8,37.9,68.0,32.1,35.9,80.8,17.8,18.1,19.9,25.0,44.9,91.0,38.7,37.6,8.2,6.5,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.985,0.984,0.985,0.984,Lowest Subgroup Rate: SwD,0.952,0.942,0.95,0.945,0.321,0.179,0.25,0.25,0.626,0.502,0.545,0.424,0.552,0.425,0.533,0.405,0.575,0.434,0.543,0.405,0.555,0.423,0.557,0.418,0.532,0.406,0.525,0.41,,,,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: Wauwatosa Virtual Academy.,,K-12,1,,Wauwatosa,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,6300,  NA,Cooperative Ed Serv Agcy 01,West Allis-West Milwaukee,71.3,Meets Expectations,K4,12.0,,8240.0,0.009,0.029,0.109,0.262,0.001,0.508,0.081,0.15,0.566,0.034,0.009,0.048,55.2,29.1,26.1,66.0,34.9,31.1,74.7,17.3,17.5,17.3,22.6,39.9,83.1,36.4,35.5,6.1,5.1,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.979,0.981,0.98,0.982,Lowest Subgroup Rate: Amer Indian,0.943,0.921,0.943,0.927,0.106,0.394,0.25,0.25,0.445,0.502,0.311,0.424,0.354,0.425,0.309,0.405,0.376,0.434,0.315,0.405,0.365,0.423,0.331,0.418,0.373,0.406,0.326,0.41,,,,,,,K-12,1,,West Allis,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,6419,  NA,Cooperative Ed Serv Agcy 01,Whitefish Bay,87.2,Significantly Exceeds Expectations,K4,12.0,,2992.0,0.001,0.057,0.064,0.056,0.001,0.759,0.063,0.097,0.019,0.025,0.0,0.013,92.7,47.4,45.3,85.1,41.6,43.5,70.6,21.2,18.8,30.6,,30.6,94.5,38.8,37.9,8.5,9.3,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.987,0.989,0.988,0.989,Lowest Subgroup Rate: SwD,0.937,0.922,0.943,0.924,0.45,0.05,0.25,0.25,0.755,0.502,0.717,0.424,0.744,0.425,0.696,0.405,0.741,0.434,0.678,0.405,0.736,0.423,0.69,0.418,0.694,0.406,0.688,0.41,,,,,,,K-12,1,,Whitefish Bay,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,6470,  NA,Cooperative Ed Serv Agcy 01,Whitnall,77.4,Exceeds Expectations,K4,12.0,,2506.0,0.003,0.047,0.03,0.142,0.002,0.729,0.047,0.155,0.224,0.025,0.0,0.029,70.6,35.8,34.8,65.0,36.8,28.2,81.5,20.0,18.4,18.1,25.0,43.1,90.5,39.0,37.6,7.3,6.6,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,62.3,31.6,30.7,66.0,33,33,68.8,18.1,18.0,32.7,84.8,36.3,36.6,6.2,5.7,100.0,50.0,50.0,100.0,50.0,50.0,100.0,25.0,25.0,25.0,25.0,50.0,100.0,40.0,40.0,10.0,10.0,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,0.987,0.988,0.988,0.988,Lowest Subgroup Rate: EL,0.954,0.973,0.969,0.982,0.334,0.166,0.25,0.25,0.573,0.502,0.513,0.424,0.504,0.425,0.531,0.405,0.499,0.434,0.521,0.405,0.49,0.423,0.492,0.418,0.481,0.406,0.46,0.41,,,,,,,K-12,1,,Greenfield,Public school district,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,1253,,Cooperative Ed Serv Agcy 01,Cudahy,57.5,Meets Few Expectations,K4,12.0,,2183.0,0.01,0.018,0.103,0.225,0.002,0.575,0.067,0.18,0.634,,0.001,0.03,,50.0,42.2,,60.3,48.9,,,,,,,,90.4,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.439,,,,,,,,,,,,,,,0.313,0.423,0.278,0.418,0.32,0.407,0.279,0.41,,,,,,,K-12,1,,Cudahy,Public school district,N,N,0.094,46.1,54.6,47.1,9.4,61.3,64.3,88.4,,75.6,76.9,55.3,31.9,87.0,58.9,55.3,0.936,0.935,SwD,0.861,SwD,0.861,0.25,0.25,0.26,0.384,0.201,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,1890,,Cooperative Ed Serv Agcy 01,Fox Point J2,84.1,Significantly Exceeds Expectations,K4,8.0,,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.098,,0.001,0.019,,92.7,88.8,,77.4,67.9,,,,,,,,,95.8,,,,,,,,,,,,,,,,,,,61.4,61.3,,66,66,,,,,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418,0.082,,,,,,,,,,,,,,,0.709,0.42,0.663,0.431,0.734,0.405,0.658,0.428,,,,,,,K-8,1,,Milwaukee,Public school district,N,N,0.026,90.8,72.7,67.5,43.8,60.3,91.1,,95.8,93.3,94.9,89.2,81.3,89.6,58.9,55.3,0.966,0.966,Hispanic,0.879,Hispanic,0.879,0.25,0.25,0.647,0.379,0.621,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,1900,,Cooperative Ed Serv Agcy 01,Franklin Public,78.2,Exceeds Expectations,K4,12.0,,4685.0,0.003,0.116,0.021,0.095,0.0,0.711,0.054,0.087,0.181,,0.001,0.017,,81.3,80.1,,73.6,67.9,,,,,,,,89.3,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363,0.137,,,,,,,,,,,,,,,0.605,0.423,0.607,0.418,0.611,0.407,0.609,0.41,,,,,,,K-12,1,,Franklin,Public school district,N,N,0.047,80.7,70.8,68.3,36.8,64.1,90.8,95.8,,88.6,94.6,74.8,75.3,87.0,58.9,55.3,0.964,0.963,SwD,0.884,SwD,0.888,0.25,0.25,0.549,0.384,0.556,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,2184,,Cooperative Ed Serv Agcy 01,Glendale-River Hills,69.2,Meets Expectations,K4,8.0,,961.0,0.004,0.043,0.362,0.099,0.003,0.408,0.081,0.153,0.421,,0.001,0.033,,68.1,56.7,,73.6,56.5,,,,,,,,,95.4,,,,,,,,,,,,,,,,,,,61.4,61.3,,66,66,,,,,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.297,,,,,,,,,,,,,,,0.48,0.42,0.421,0.431,0.505,0.405,0.448,0.428,,,,,,,K-8,1,,Glendale,Public school district,N,N,0.026,62.4,65.1,60.5,18.3,64.1,87.8,,94.3,88.1,93.0,71.3,56.4,89.6,58.9,55.3,0.906,0.906,SwD,0.814,SwD,0.814,0.25,0.25,0.374,0.379,0.268,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,2296,,Cooperative Ed Serv Agcy 01,Greendale,73.6,Exceeds Expectations,K4,12.0,,2666.0,0.005,0.056,0.023,0.149,0.002,0.726,0.041,0.122,0.288,,0.0,0.02,,78.2,74.9,,62.2,66.0,,,,,,,,94.7,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291,0.209,,,,,,,,,,,,,,,0.619,0.423,0.594,0.418,0.557,0.407,0.573,0.41,,,,,,,K-12,1,,Greendale,Public school district,N,N,0.061,76.6,64.1,62.0,31.7,59.4,92.5,92.7,,89.8,95.6,74.5,62.1,87.0,58.9,55.3,0.953,0.953,Black,0.813,Black,0.792,0.25,0.25,0.487,0.384,0.443,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,2303,,Cooperative Ed Serv Agcy 01,Greenfield,64.8,Meets Expectations,K4,12.0,,3367.0,0.007,0.092,0.042,0.261,0.004,0.535,0.06,0.111,0.386,,0.001,0.051,,57.2,51.1,,62.2,58.4,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,0.274,,,,,,,,,,,,,,,0.379,0.423,0.353,0.418,0.344,0.407,0.328,0.41,,,,,,,K-12,1,,Greenfield,Public school district,N,N,0.084,54.2,60.3,58.4,15.8,65.1,85.3,88.9,,85.7,91.4,59.0,60.8,87.0,58.9,55.3,0.963,0.964,SwD,0.914,SwD,0.914,0.25,0.25,0.335,0.384,0.265,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,1897,,Cooperative Ed Serv Agcy 01,Maple Dale-Indian Hill,86.2,Significantly Exceeds Expectations,K4,8.0,,454.0,0.004,0.086,0.121,0.093,0.0,0.623,0.073,0.15,0.15,,0.0,0.042,,81.5,80.8,,100.0,90.7,,,,,,,,,95.8,,,,,,,,,,,,,,,,,,,61.4,61.3,,66,66,,,,,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.117,,,,,,,,,,,,,,,0.573,0.42,0.586,0.431,0.639,0.405,0.649,0.428,,,,,,,K-8,1,,Fox Point,Public school district,N,N,0.062,81.2,95.4,83.1,28.7,86.9,84.1,,93.0,92.5,94.3,79.1,85.3,89.6,58.9,55.3,0.968,0.968,Black,0.889,Black,0.889,0.25,0.25,0.579,0.379,0.56,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,3619,,Cooperative Ed Serv Agcy 01,Milwaukee,58.1,Meets Expectations,K3,12.0,,71510.0,0.004,0.079,0.504,0.277,0.001,0.099,0.036,0.196,0.865,,0.01,0.044,,34.4,27.6,,71.7,54.6,,,,,,,,69.3,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.45,,,,,,,,,,,,,,,0.191,0.423,0.148,0.418,0.184,0.407,0.148,0.41,,,,,,,K-12,1,,Milwaukee,Public school district,N,N,0.126,31.0,63.2,53.2,9.4,76.5,56.4,68.5,,59.3,64.7,30.6,26.4,87.0,58.9,55.3,0.374,0.372,Pacific Isle,0.265,Pacific Isle,0.265,0.25,0.25,0.175,0.384,0.095,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,4018,,Cooperative Ed Serv Agcy 01,Oak Creek-Franklin Joint,67.3,Meets Expectations,K4,12.0,,6400.0,0.004,0.08,0.043,0.152,0.002,0.682,0.037,0.1,0.313,,0.001,0.036,,68.3,67.7,,58.4,62.2,,,,,,,,96.7,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275,0.225,,,,,,,,,,,,,,,0.487,0.423,0.5,0.418,0.482,0.407,0.497,0.41,,,,,,,K-12,1,,Oak Creek,Public school district,N,N,0.081,68.0,60.3,51.6,22.0,54.6,80.0,95.2,,88.5,90.4,70.7,66.1,87.0,58.9,55.3,0.942,0.942,SwD,0.888,SwD,0.888,0.25,0.25,0.438,0.384,0.433,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,5026,,Cooperative Ed Serv Agcy 01,Saint Francis,62.0,Meets Expectations,K4,12.0,,1045.0,0.01,0.028,0.066,0.304,0.0,0.538,0.055,0.17,0.517,,0.004,0.045,,53.8,47.8,,47.0,60.3,,,,,,,,94.6,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.361,,,,,,,,,,,,,,,0.365,0.423,0.342,0.418,0.34,0.407,0.35,0.41,,,,,,,K-12,1,,Saint Francis,Public school district,N,N,0.045,50.8,53.7,59.0,15.3,68.9,74.0,90.4,,83.1,82.0,70.0,54.4,87.0,58.9,55.3,0.964,0.962,Black,0.898,Black,0.898,0.25,0.25,0.256,0.384,0.214,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,5355,,Cooperative Ed Serv Agcy 01,Shorewood,82.4,Exceeds Expectations,K4,12.0,,1891.0,0.002,0.092,0.099,0.084,0.001,0.665,0.058,0.113,0.203,,0.004,0.044,,82.3,81.0,,86.9,75.5,,,,,,,,98.1,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348,0.152,,,,,,,,,,,,,,,0.633,0.423,0.632,0.418,0.592,0.407,0.588,0.41,,,,,,,K-12,1,,Shorewood,Public school district,N,N,0.047,81.7,81.2,76.4,31.4,76.5,84.3,98.8,,90.0,88.9,84.0,68.4,87.0,58.9,55.3,0.881,0.887,SwD,0.782,SwD,0.788,0.25,0.25,0.602,0.384,0.55,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,5439,,Cooperative Ed Serv Agcy 01,South Milwaukee,58.7,Meets Expectations,K4,12.0,,2819.0,0.005,0.011,0.058,0.247,0.0,0.614,0.064,0.138,0.547,,0.001,0.059,,49.9,51.5,,48.9,60.3,,,,,,,,91.5,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,0.381,,,,,,,,,,,,,,,0.326,0.423,0.365,0.418,0.316,0.407,0.374,0.41,,,,,,,K-12,1,,South Milwaukee,Public school district,N,N,0.056,50.7,54.6,47.6,12.8,57.5,73.3,89.2,,80.0,84.5,51.7,44.2,87.0,58.9,55.3,0.886,0.884,SwD,0.786,SwD,0.786,0.25,0.25,0.257,0.384,0.231,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,6244,,Cooperative Ed Serv Agcy 01,Wauwatosa,74.4,Exceeds Expectations,K4,12.0,,6758.0,0.001,0.042,0.172,0.083,0.0,0.632,0.069,0.125,0.254,,0.001,0.034,,75.5,72.6,,67.9,73.6,,,,,,,,96.9,,,,,,,,,,,,,,,,,,,,61.4,59.4,,66,66,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,0.186,,,,,,,,,,,,,,,0.555,0.423,0.558,0.418,0.533,0.407,0.525,0.41,,,,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: Wauwatosa Virtual Academy.,,K-12,1,,Wauwatosa,Public school district,N,N,0.015,74.1,70.8,63.3,25.3,66.9,80.9,92.9,,88.7,89.8,79.4,61.2,87.0,58.9,55.3,0.918,0.918,Black,0.84,Black,0.84,0.25,0.25,0.519,0.384,0.467,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
